price,wide_weth_val,wide_usdc_val,base_weth_val,base_usdc_val,limit_weth_val,limit_usdc_val,rebalance_count
3526.04,239.75,291.84,1945.31,2832.68,0.00,529.58,67
3529.35,239.44,292.38,1939.06,2840.76,0.00,529.58,67
3514.54,240.83,289.98,1966.98,2804.63,0.00,529.58,67
3526.76,239.68,291.96,1943.96,2834.43,0.00,529.58,67
3520.00,240.32,290.86,1956.69,2817.96,0.00,529.58,67
3519.32,240.38,290.75,1957.98,2816.29,0.00,529.58,67
3529.67,239.41,292.43,1938.45,2841.55,0.00,529.58,67
3515.94,240.70,290.20,1964.35,2808.04,0.00,529.58,67
3517.16,240.58,290.40,1962.05,2811.02,0.00,529.58,67
3511.00,241.16,289.40,1973.65,2795.98,0.00,529.58,67
3511.72,241.09,289.52,1972.31,2797.72,0.00,529.58,67
3506.12,241.62,288.61,1982.84,2784.03,0.00,529.58,67
3503.43,241.87,288.17,1987.89,2777.46,0.00,529.58,67
3508.99,241.35,289.08,1977.44,2791.05,0.00,529.58,67
3509.38,241.31,289.14,1976.71,2792.00,0.00,529.58,67
3520.63,240.26,290.96,1955.52,2819.48,0.00,529.58,67
3505.36,241.69,288.49,1984.26,2782.18,0.00,529.58,67
3498.33,242.35,287.34,1997.47,2764.97,0.00,529.58,67
3518.55,240.45,290.63,1959.43,2814.41,0.00,529.58,67
3517.30,240.57,290.43,1961.79,2811.36,0.00,529.58,67
3533.09,239.09,292.98,1931.99,2849.88,0.00,529.58,67
3532.53,239.14,292.89,1933.05,2848.51,0.00,529.58,67
3541.95,238.25,294.42,1915.24,2871.45,0.00,529.58,67
3523.84,239.96,291.49,1949.46,2827.31,0.00,529.58,67
3519.71,240.34,290.82,1957.25,2817.24,0.00,529.58,67
3519.45,240.37,290.77,1957.74,2816.60,0.00,529.58,67
3519.55,240.36,290.79,1957.54,2816.86,0.00,529.58,67
3524.82,239.86,291.64,1947.61,2829.71,0.00,529.58,67
3525.25,239.82,291.71,1946.79,2830.77,0.00,529.58,67
3525.69,239.78,291.78,1945.97,2831.83,0.00,529.58,67
3528.08,239.56,292.17,1941.46,2837.66,0.00,529.58,67
3528.54,239.51,292.25,1940.59,2838.79,0.00,529.58,67
3527.47,239.61,292.07,1942.60,2836.18,0.00,529.58,67
3513.50,240.93,289.81,1968.95,2802.08,0.00,529.58,67
3511.99,241.07,289.56,1971.79,2798.39,0.00,529.58,67
3515.91,240.70,290.20,1964.40,2807.97,0.00,529.58,67
3523.08,240.03,291.36,1950.89,2825.47,0.00,529.58,67
3519.87,240.33,290.84,1956.95,2817.62,0.00,529.58,67
3523.79,239.96,291.48,1949.55,2827.21,0.00,529.58,67
3538.18,238.61,293.81,1922.37,2862.28,0.00,529.58,67
3540.26,238.41,294.14,1918.44,2867.33,0.00,529.58,67
3534.31,238.97,293.18,1929.68,2852.85,0.00,529.58,67
3537.90,238.63,293.76,1922.91,2861.58,0.00,529.58,67
3554.48,237.07,296.44,1891.50,2901.91,0.00,529.58,67
3545.32,237.93,294.96,1908.85,2879.65,0.00,529.58,67
3544.42,238.02,294.82,1910.56,2877.46,0.00,529.58,67
3553.80,237.13,296.33,1892.79,2900.25,0.00,529.58,67
3552.57,237.25,296.13,1895.11,2897.28,0.00,529.58,67
3553.07,237.20,296.21,1894.16,2898.50,0.00,529.58,67
3550.08,237.48,295.73,1899.84,2891.22,0.00,529.58,67
3550.29,237.46,295.76,1899.43,2891.74,0.00,529.58,67
3545.55,237.91,295.00,1908.42,2880.21,0.00,529.58,67
3540.00,238.44,294.10,1918.94,2866.69,0.00,529.58,67
3547.85,237.69,295.37,1904.07,2885.79,0.00,529.58,67
3550.45,237.45,295.79,1899.14,2892.12,0.00,529.58,67
3551.35,237.36,295.94,1897.43,2894.30,0.00,529.58,67
3544.75,237.99,294.87,1909.94,2878.26,0.00,529.58,67
3535.83,238.83,293.43,1926.81,2856.56,0.00,529.58,67
3538.16,238.61,293.80,1922.40,2862.23,0.00,529.58,67
3530.28,239.35,292.53,1937.31,2843.02,0.00,529.58,67
3527.55,239.61,292.09,1942.45,2836.38,0.00,529.58,67
3541.27,238.32,294.31,1916.53,2869.79,0.00,529.58,67
3542.01,238.25,294.43,1915.12,2871.60,0.00,529.58,67
3515.14,240.77,290.07,1965.86,2806.08,0.00,529.58,67
3515.60,240.73,290.15,1964.99,2807.20,0.00,529.58,67
3501.82,242.02,287.91,1990.92,2773.51,0.00,529.58,67
3518.13,240.49,290.56,1960.22,2813.39,0.00,529.58,67
3507.85,241.46,288.89,1979.59,2788.26,0.00,529.58,67
3506.78,241.56,288.72,1981.58,2785.66,0.00,529.58,67
3513.38,240.94,289.79,1969.17,2801.79,0.00,529.58,67
3506.07,241.62,288.60,1982.94,2783.90,0.00,529.58,67
3507.84,241.46,288.89,1979.60,2788.24,0.00,529.58,67
3516.96,240.60,290.37,1962.43,2810.53,0.00,529.58,67
3512.65,241.01,289.67,1970.55,2799.99,0.00,529.58,67
3514.93,240.79,290.04,1966.24,2805.58,0.00,529.58,67
3497.12,242.46,287.15,1999.74,2762.01,0.00,529.58,67
3487.98,243.31,285.66,2016.89,2739.60,0.00,529.58,67
3492.81,242.86,286.45,2007.82,2751.46,0.00,529.58,67
3496.97,242.47,287.12,2000.02,2761.64,0.00,529.58,67
3500.48,242.15,287.69,1993.44,2770.23,0.00,529.58,67
3493.47,242.80,286.55,2006.59,2753.07,0.00,529.58,67
3487.57,243.35,285.59,2017.64,2738.62,0.00,529.58,67
3481.22,243.94,284.56,2029.54,2723.03,0.00,529.58,67
3473.44,244.66,283.29,2044.10,2703.91,0.00,529.58,67
3463.01,245.63,281.59,2063.56,2678.28,0.00,529.58,67
3455.88,246.29,280.42,2076.85,2660.72,0.00,529.58,67
3457.77,246.11,280.73,2073.34,2665.36,0.00,529.58,67
3468.24,245.15,282.44,2053.81,2691.13,0.00,529.58,67
3478.60,244.18,284.13,2034.44,2716.60,0.00,529.58,67
3470.99,244.89,282.89,2048.68,2697.89,0.00,529.58,67
3462.41,245.69,281.49,2064.69,2676.78,0.00,529.58,67
3477.16,244.32,283.89,2037.15,2713.05,0.00,529.58,67
3479.81,244.07,284.33,2032.18,2719.56,0.00,529.58,67
3484.34,243.65,285.07,2023.70,2730.69,0.00,529.58,67
3510.62,241.20,289.34,1974.38,2795.03,0.00,529.58,67
3516.70,240.63,290.33,1962.92,2809.90,0.00,529.58,67
3529.71,239.40,292.44,1938.38,2841.64,0.00,529.58,67
3524.69,239.88,291.62,1947.86,2829.39,0.00,529.58,67
3529.73,239.40,292.44,1938.35,2841.68,0.00,529.58,67
3518.62,240.45,290.64,1959.31,2814.57,0.00,529.58,67
3512.19,241.05,289.60,1971.42,2798.87,0.00,529.58,67
3519.11,240.40,290.72,1958.38,2815.78,0.00,529.58,67
3519.60,240.35,290.80,1957.45,2816.98,0.00,529.58,67
3517.30,240.57,290.43,1961.78,2811.37,0.00,529.58,67
3508.41,241.40,288.98,1978.53,2789.63,0.00,529.58,67
3507.44,241.49,288.83,1980.34,2787.27,0.00,529.58,67
3514.96,240.79,290.05,1966.20,2805.64,0.00,529.58,67
3515.63,240.73,290.15,1964.94,2807.27,0.00,529.58,67
3506.09,241.62,288.61,1982.89,2783.97,0.00,529.58,67
3505.17,241.71,288.46,1984.63,2781.70,0.00,529.58,67
3511.84,241.08,289.54,1972.07,2798.03,0.00,529.58,67
3510.67,241.19,289.35,1974.27,2795.16,0.00,529.58,67
3510.75,241.18,289.36,1974.12,2795.36,0.00,529.58,67
3531.19,239.27,292.68,1935.58,2845.25,0.00,529.58,67
3531.04,239.28,292.65,1935.87,2844.87,0.00,529.58,67
3533.98,239.00,293.13,1930.30,2852.05,0.00,529.58,67
3533.14,239.08,292.99,1931.90,2849.99,0.00,529.58,67
3528.87,239.48,292.30,1939.97,2839.59,0.00,529.58,67
3523.87,239.95,291.49,1949.40,2827.41,0.00,529.58,67
3514.31,240.85,289.94,1967.43,2804.04,0.00,529.58,67
3514.79,240.81,290.02,1966.51,2805.24,0.00,529.58,67
3515.58,240.73,290.15,1965.02,2807.17,0.00,529.58,67
3516.70,240.63,290.33,1962.92,2809.89,0.00,529.58,67
3523.77,239.96,291.47,1949.59,2827.16,0.00,529.58,67
3542.38,238.21,294.49,1914.42,2872.50,0.00,529.58,67
3542.52,238.20,294.51,1914.16,2872.84,0.00,529.58,67
3536.66,238.75,293.56,1925.25,2858.56,0.00,529.58,67
3548.27,237.65,295.44,1903.27,2886.82,0.00,529.58,67
3545.75,237.89,295.03,1908.04,2880.69,0.00,529.58,67
3542.41,238.21,294.49,1914.36,2872.57,0.00,529.58,67
3541.50,238.29,294.34,1916.08,2870.36,0.00,529.58,67
3550.17,237.47,295.75,1899.66,2891.45,0.00,529.58,67
3553.08,237.20,296.21,1894.16,2898.50,0.00,529.58,67
3573.02,235.31,299.43,1856.26,2946.90,0.00,529.58,67
3582.84,234.37,301.01,1837.56,2970.67,0.00,529.58,67
3578.72,234.77,300.35,1845.41,2960.70,0.00,529.58,67
3569.06,235.68,298.79,1863.80,2937.29,0.00,529.58,67
3574.55,235.16,299.68,1853.35,2950.61,0.00,529.58,67
3580.39,234.61,300.61,1842.22,2964.75,0.00,529.58,67
3571.97,235.41,299.26,1858.27,2944.33,0.00,529.58,67
3562.84,236.27,297.79,1875.63,2922.21,0.00,529.58,67
3565.24,236.05,298.18,1871.06,2928.04,0.00,529.58,67
3562.63,236.29,297.76,1876.02,2921.71,0.00,529.58,67
3559.34,236.61,297.22,1882.28,2913.70,0.00,529.58,67
3555.60,236.96,296.62,1889.37,2904.63,0.00,529.58,67
3553.48,237.16,296.28,1893.39,2899.49,0.00,529.58,67
3539.06,238.52,293.95,1920.71,2864.41,0.00,529.58,67
3526.56,239.70,291.93,1944.32,2833.96,0.00,529.58,67
3535.75,238.84,293.41,1926.96,2856.37,0.00,529.58,67
3533.21,239.07,293.00,1931.76,2850.18,0.00,529.58,67
3536.44,238.77,293.53,1925.67,2858.03,0.00,529.58,67
3538.32,238.59,293.83,1922.11,2862.61,0.00,529.58,67
3541.72,238.27,294.38,1915.66,2870.90,0.00,529.58,67
3539.67,238.47,294.05,1919.55,2865.91,0.00,529.58,67
3543.78,238.08,294.71,1911.78,2875.89,0.00,529.58,67
3536.63,238.75,293.56,1925.29,2858.51,0.00,529.58,67
3540.89,238.35,294.24,1917.25,2868.86,0.00,529.58,67
3540.26,238.41,294.14,1918.43,2867.34,0.00,529.58,67
3535.68,238.84,293.40,1927.10,2856.18,0.00,529.58,67
3529.18,239.45,292.35,1939.39,2840.34,0.00,529.58,67
3527.59,239.60,292.09,1942.39,2836.46,0.00,529.58,67
3538.21,238.60,293.81,1922.32,2862.34,0.00,529.58,67
3541.29,238.31,294.31,1916.49,2869.84,0.00,529.58,67
3546.40,237.83,295.14,1906.82,2882.27,0.00,529.58,67
3540.57,238.38,294.19,1917.86,2868.08,0.00,529.58,67
3546.75,237.80,295.19,1906.15,2883.12,0.00,529.58,67
3543.32,238.12,294.64,1912.64,2874.78,0.00,529.58,67
3547.35,237.74,295.29,1905.02,2884.58,0.00,529.58,67
3542.39,238.21,294.49,1914.40,2872.53,0.00,529.58,67
3533.77,239.02,293.09,1930.71,2851.54,0.00,529.58,67
3528.10,239.56,292.18,1941.42,2837.72,0.00,529.58,67
3528.70,239.50,292.27,1940.28,2839.18,0.00,529.58,67
3526.45,239.71,291.91,1944.54,2833.68,0.00,529.58,67
3537.20,238.70,293.65,1924.23,2859.88,0.00,529.58,67
3532.08,239.18,292.82,1933.90,2847.41,0.00,529.58,67
3533.37,239.06,293.03,1931.47,2850.55,0.00,529.58,67
3531.71,239.22,292.76,1934.61,2846.51,0.00,529.58,67
3531.36,239.25,292.70,1935.27,2845.65,0.00,529.58,67
3531.99,239.19,292.81,1934.07,2847.20,0.00,529.58,67
3538.31,238.59,293.83,1922.13,2862.58,0.00,529.58,67
3540.04,238.43,294.11,1918.86,2866.79,0.00,529.58,67
3546.46,237.82,295.15,1906.69,2882.43,0.00,529.58,67
3545.71,237.90,295.02,1908.12,2880.60,0.00,529.58,67
3541.27,238.31,294.31,1916.52,2869.80,0.00,529.58,67
3538.22,216.25,215.46,1952.38,1933.00,10.24,1537.47,68
3546.65,215.66,216.56,1940.41,1949.59,0.00,1547.71,68
3545.70,215.73,216.44,1941.75,1947.73,0.00,1547.71,68
3543.17,215.90,216.11,1945.36,1942.74,0.00,1547.71,68
3544.85,215.79,216.33,1942.96,1946.06,0.00,1547.71,68
3526.94,217.04,213.98,1968.37,1910.74,63.35,1484.24,68
3544.34,215.82,216.26,1943.68,1945.06,0.00,1547.71,68
3544.57,215.81,216.29,1943.37,1945.50,0.00,1547.71,68
3541.65,216.01,215.91,1947.51,1939.76,0.00,1547.71,68
3552.04,215.28,217.27,1932.74,1960.20,0.00,1547.71,68
3546.81,215.65,216.58,1940.18,1949.92,0.00,1547.71,68
3553.54,215.18,217.46,1930.61,1963.15,0.00,1547.71,68
3553.24,215.20,217.42,1931.03,1962.57,0.00,1547.71,68
3547.33,215.61,216.65,1939.43,1950.95,0.00,1547.71,68
3540.48,216.09,215.75,1949.17,1937.45,0.00,1547.71,68
3554.06,215.14,217.53,1929.87,1964.17,0.00,1547.71,68
3567.26,214.22,219.25,1911.05,1990.12,0.00,1547.71,68
3538.25,216.25,215.46,1952.33,1933.06,10.10,1537.61,68
3550.81,215.37,217.10,1934.50,1957.78,0.00,1547.71,68
3530.09,216.82,214.39,1963.91,1916.96,48.52,1499.12,68
3522.78,217.33,213.43,1974.27,1902.52,82.93,1464.58,68
3532.90,216.62,214.76,1959.93,1922.50,35.30,1512.37,68
3521.51,217.41,213.27,1976.05,1900.02,88.87,1458.61,68
3520.20,217.51,213.10,1977.91,1897.42,95.05,1452.39,68
3528.02,216.96,214.12,1966.84,1912.88,58.25,1489.36,68
3533.27,216.60,214.81,1959.40,1923.23,33.57,1514.11,68
3540.26,216.11,215.73,1949.48,1937.02,0.64,1547.07,68
3546.43,215.68,216.53,1940.72,1949.17,0.00,1547.71,68
3558.92,214.80,218.16,1922.94,1973.74,0.00,1547.71,68
3549.09,215.49,216.88,1936.93,1954.41,0.00,1547.71,68
3542.04,215.98,215.96,1946.96,1940.52,0.00,1547.71,68
3542.32,215.96,215.99,1946.56,1941.07,0.00,1547.71,68
3532.62,216.64,214.72,1960.33,1921.94,36.65,1511.03,68
3528.83,216.90,214.23,1965.69,1914.48,54.44,1493.19,68
3523.33,217.29,213.51,1973.48,1903.62,80.31,1467.20,68
3528.14,216.95,214.14,1966.67,1913.12,57.69,1489.92,68
3529.62,216.85,214.33,1964.58,1916.03,50.76,1496.88,68
3525.24,217.15,213.76,1970.77,1907.40,71.32,1476.24,68
3520.23,217.50,213.10,1977.87,1897.49,94.89,1452.55,68
3508.73,218.30,211.59,1994.10,1874.76,148.86,1398.19,68
3488.75,219.68,208.96,2022.24,1835.15,242.46,1303.46,68
3500.84,218.85,210.55,2005.24,1859.12,185.88,1360.79,68
3493.93,219.32,209.64,2014.96,1845.43,218.23,1328.04,68
3491.55,219.49,209.33,2018.30,1840.71,229.35,1316.76,68
3490.36,219.57,209.17,2019.98,1838.35,234.92,1311.11,68
3484.67,219.96,208.42,2027.98,1827.04,261.56,1284.07,68
3501.64,218.79,210.66,2004.10,1860.71,182.11,1364.60,68
3497.31,219.09,210.09,2010.20,1852.13,202.40,1344.07,68
3479.65,220.31,207.76,2035.02,1817.08,284.99,1260.24,68
3493.83,219.33,209.63,2015.10,1845.22,218.70,1327.56,68
3492.19,219.44,209.41,2017.41,1841.98,226.36,1319.79,68
3489.01,219.66,208.99,2021.89,1835.65,241.27,1304.67,68
3488.50,219.70,208.93,2022.60,1834.65,243.64,1302.27,68
3500.26,218.89,210.47,2006.05,1857.97,188.59,1358.05,68
3501.66,218.79,210.66,2004.07,1860.76,182.01,1364.70,68
3502.37,218.74,210.75,2003.09,1862.14,178.72,1368.02,68
3513.94,217.94,212.27,1986.76,1885.05,124.44,1422.80,68
3524.77,217.19,213.70,1971.44,1906.46,73.54,1474.01,68
3515.31,217.84,212.45,1984.82,1887.77,117.99,1429.31,68
3509.85,218.22,211.74,1992.53,1876.97,143.61,1403.48,68
3507.77,218.37,211.46,1995.46,1872.85,153.37,1393.63,68
3509.35,218.26,211.67,1993.23,1875.98,145.97,1401.10,68
3506.31,218.47,211.27,1997.52,1869.96,160.23,1386.71,68
3510.48,218.18,211.82,1991.64,1878.22,140.65,1406.46,68
3524.17,217.23,213.62,1972.29,1905.27,76.38,1471.16,68
3525.82,217.11,213.83,1969.95,1908.54,68.61,1478.97,68
3533.91,216.55,214.89,1958.49,1924.51,30.53,1517.16,68
3537.78,216.28,215.40,1953.00,1932.13,12.32,1535.39,68
3525.20,217.16,213.75,1970.83,1907.31,71.52,1476.04,68
3514.84,217.88,212.39,1985.48,1886.84,120.20,1427.07,68
3514.91,217.87,212.40,1985.39,1886.96,119.90,1427.38,68
3497.31,219.09,210.09,2010.21,1852.12,202.43,1344.04,68
3482.80,220.09,208.17,2030.60,1823.34,270.27,1275.22,68
3497.63,219.07,210.13,2009.76,1852.76,200.92,1345.57,68
3479.40,220.32,207.73,2035.37,1816.58,286.15,1259.06,68
3478.74,220.37,207.64,2036.29,1815.27,289.24,1255.92,68
3473.43,220.73,206.94,2043.73,1804.71,314.03,1230.67,68
3472.49,220.80,206.81,2045.06,1802.83,318.43,1226.18,68
3466.30,221.22,205.99,2053.72,1790.51,347.31,1196.71,68
3476.21,220.54,207.30,2039.84,1810.23,301.06,1243.88,68
3461.04,221.58,205.30,2061.07,1780.04,371.81,1171.67,68
3460.46,221.62,205.22,2061.89,1778.87,374.53,1168.88,68
3437.46,223.19,202.17,2093.94,1732.96,481.46,1059.10,68
3437.10,223.21,202.12,2094.44,1732.25,483.11,1057.39,68
3435.82,223.30,201.95,2096.23,1729.67,489.10,1051.23,68
3441.60,222.91,202.72,2088.18,1741.25,462.22,1078.90,68
3440.28,223.00,202.54,2090.03,1738.60,468.39,1072.56,68
3430.52,223.66,201.25,2103.58,1719.08,513.65,1025.90,68
3427.53,223.86,200.85,2107.73,1713.10,527.50,1011.59,68
3415.12,224.70,199.20,2124.93,1688.22,584.98,952.10,68
3422.68,224.19,200.21,2114.46,1703.38,549.98,988.36,68
3424.55,224.06,200.45,2111.88,1707.12,541.35,997.28,68
3425.61,223.99,200.60,2110.40,1709.25,536.41,1002.39,68
3418.62,224.47,199.66,2120.09,1695.23,568.81,968.86,68
3421.34,224.28,200.03,2116.32,1700.69,556.20,981.92,68
3419.64,224.40,199.80,2118.67,1697.29,564.07,973.77,68
3430.71,223.65,201.27,2103.33,1719.45,512.79,1026.79,68
3423.07,224.16,200.26,2113.92,1704.16,548.18,990.22,68
3424.03,224.10,200.38,2112.60,1706.07,543.76,994.79,68
3422.50,224.20,200.18,2114.71,1703.02,550.83,987.47,68
3431.86,223.57,201.43,2101.72,1721.77,507.44,1032.31,68
3446.00,222.61,203.30,2082.06,1750.02,441.81,1099.89,68
3437.63,223.18,202.19,2093.70,1733.31,480.67,1059.91,68
3448.25,222.46,203.60,2078.93,1754.52,431.35,1110.64,68
3443.40,222.79,202.96,2085.68,1744.83,453.90,1087.47,68
3444.66,222.70,203.13,2083.93,1747.35,448.04,1093.49,68
3445.17,222.67,203.19,2083.21,1748.37,445.66,1095.94,68
3445.76,222.63,203.27,2082.39,1749.55,442.92,1098.75,68
3422.19,224.22,200.14,2115.15,1702.39,552.29,985.97,68
3431.92,223.57,201.43,2101.64,1721.89,507.15,1032.61,68
3439.55,223.05,202.45,2091.03,1737.15,471.74,1069.11,68
3471.97,220.83,206.74,2045.78,1801.81,320.83,1223.73,68
3489.32,219.64,209.03,2021.44,1836.28,239.79,1306.17,68
3471.54,220.86,206.69,2046.39,1800.95,322.86,1221.67,68
3485.97,219.87,208.59,2026.15,1829.63,255.47,1290.26,68
3471.38,220.88,206.66,2046.61,1800.62,323.62,1220.90,68
3466.49,221.21,206.02,2053.46,1790.89,346.42,1197.62,68
3466.67,221.20,206.04,2053.20,1791.25,345.57,1198.49,68
3467.01,221.17,206.09,2052.73,1791.92,344.00,1200.09,68
3463.30,221.43,205.60,2057.91,1784.55,361.27,1182.45,68
3479.41,220.32,207.73,2035.35,1816.60,286.11,1259.10,68
3483.88,220.02,208.32,2029.09,1825.47,265.26,1280.31,68
3484.02,220.01,208.33,2028.89,1825.75,264.59,1280.99,68
3482.70,220.10,208.16,2030.74,1823.14,270.74,1274.74,68
3475.70,220.58,207.24,2040.56,1809.22,303.45,1241.45,68
3484.36,219.98,208.38,2028.41,1826.42,263.01,1282.60,68
3485.73,219.89,208.56,2026.49,1829.15,256.59,1289.11,68
3485.43,219.91,208.52,2026.90,1828.56,257.97,1287.72,68
3476.72,220.51,207.37,2039.12,1811.25,298.67,1246.32,68
3485.92,219.88,208.58,2026.23,1829.52,255.72,1290.00,68
3482.27,220.13,208.10,2031.35,1822.27,272.78,1272.67,68
3485.53,219.90,208.53,2026.76,1828.76,257.51,1288.18,68
3492.55,219.42,209.46,2016.91,1842.68,224.70,1321.48,68
3496.30,219.16,209.95,2011.63,1850.12,207.14,1339.28,68
3498.23,219.03,210.21,2008.91,1853.95,198.10,1348.42,68
3502.00,218.77,210.70,2003.60,1861.42,180.43,1366.30,68
3511.98,218.08,212.02,1989.52,1881.19,133.61,1413.56,68
3516.91,217.73,212.66,1982.56,1890.92,110.50,1436.85,68
3514.86,217.88,212.40,1985.45,1886.88,120.09,1427.18,68
3505.82,218.50,211.21,1998.22,1868.98,162.54,1384.37,68
3498.59,219.00,210.26,2008.40,1854.67,196.39,1350.15,68
3500.13,218.90,210.46,2006.23,1857.72,189.19,1357.43,68
3502.29,218.75,210.74,2003.20,1861.99,179.09,1367.65,68
3493.73,219.34,209.61,2015.25,1845.02,219.19,1327.07,68
3497.41,219.08,210.10,2010.06,1852.33,201.93,1344.55,68
3500.19,218.89,210.47,2006.15,1857.83,188.93,1357.70,68
3493.66,219.34,209.61,2015.35,1844.88,219.51,1326.74,68
3489.90,219.60,209.11,2020.63,1837.43,237.08,1308.92,68
3484.31,219.99,208.37,2028.48,1826.34,263.21,1282.40,68
3486.12,219.86,208.61,2025.94,1829.93,254.76,1290.98,68
3483.14,220.07,208.22,2030.13,1824.00,268.71,1276.80,68
3488.73,219.68,208.96,2022.28,1835.10,242.57,1303.35,68
3488.15,219.72,208.88,2023.08,1833.96,245.25,1300.63,68
3483.79,220.02,208.30,2029.22,1825.29,265.68,1279.88,68
3486.77,219.82,208.70,2025.03,1831.22,251.72,1294.06,68
3485.18,219.93,208.49,2027.26,1828.05,259.18,1286.49,68
3488.03,219.73,208.86,2023.25,1833.73,245.81,1300.06,68
3487.76,219.75,208.83,2023.63,1833.19,247.09,1298.77,68
3491.05,219.52,209.26,2019.01,1839.71,231.71,1314.37,68
3491.17,219.51,209.28,2018.85,1839.94,231.17,1314.92,68
3494.92,219.26,209.77,2013.57,1847.38,213.61,1332.72,68
3489.49,219.63,209.06,2021.21,1836.61,239.03,1306.95,68
3491.81,219.47,209.36,2017.95,1841.21,228.17,1317.96,68
3494.06,219.31,209.66,2014.77,1845.69,217.60,1328.67,68
3509.10,218.28,211.64,1993.59,1875.47,147.16,1399.90,68
3511.92,218.08,212.01,1989.61,1881.06,133.92,1413.25,68
3509.06,218.28,211.63,1993.64,1875.41,147.32,1399.74,68
3514.05,217.93,212.29,1986.60,1885.27,123.92,1423.33,68
3512.17,218.06,212.04,1989.26,1881.55,132.74,1414.44,68
3505.08,218.55,211.11,1999.26,1867.51,166.02,1380.86,68
3490.52,219.56,209.19,2019.76,1838.65,234.21,1311.84,68
3476.52,220.52,207.34,2039.41,1810.85,299.62,1245.35,68
3485.88,219.88,208.58,2026.28,1829.44,255.90,1289.82,68
3493.54,219.35,209.59,2015.51,1844.65,220.06,1326.18,68
3492.35,219.43,209.43,2017.18,1842.29,225.62,1320.54,68
3487.18,219.79,208.75,2024.45,1832.03,249.80,1296.01,68
3490.32,219.57,209.17,2020.03,1838.27,235.11,1310.92,68
3487.93,219.74,208.85,2023.40,1833.52,246.30,1299.57,68
3481.18,220.20,207.96,2032.87,1820.12,277.83,1267.53,68
3497.88,219.05,210.16,2009.40,1853.25,199.74,1346.76,68
3507.48,218.39,211.43,1995.87,1872.28,154.72,1392.26,68
3506.45,218.46,211.29,1997.32,1870.24,159.56,1387.38,68
3494.57,219.28,209.72,2014.07,1846.69,215.25,1331.05,68
3497.14,219.10,210.06,2010.45,1851.78,203.21,1343.25,68
3489.64,219.62,209.08,2020.99,1836.92,238.30,1307.69,68
3486.66,219.83,208.68,2025.18,1830.99,252.25,1293.52,68
3490.85,219.54,209.24,2019.29,1839.31,232.64,1313.42,68
3486.44,219.84,208.65,2025.49,1830.56,253.28,1292.48,68
3493.52,219.35,209.59,2015.54,1844.61,220.14,1326.10,68
3473.88,220.70,207.00,2043.11,1805.60,311.94,1232.80,68
3466.10,221.24,205.97,2054.01,1790.11,348.25,1195.75,68
3471.98,220.83,206.74,2045.77,1801.83,320.79,1223.77,68
3466.58,221.20,206.03,2053.32,1791.08,345.98,1198.07,68
3461.27,221.57,205.33,2060.75,1780.50,370.73,1172.77,68
3463.45,221.42,205.62,2057.71,1784.83,360.61,1183.12,68
3463.40,221.42,205.61,2057.77,1784.74,360.81,1182.92,68
3464.93,221.32,205.81,2055.64,1787.78,353.69,1190.19,68
3469.62,221.00,206.43,2049.08,1797.12,331.83,1212.51,68
3470.24,220.95,206.51,2048.21,1798.35,328.94,1215.46,68
3466.97,221.18,206.08,2052.78,1791.85,344.17,1199.92,68
3468.03,221.10,206.22,2051.30,1793.96,339.23,1204.96,68
3468.14,221.10,206.24,2051.15,1794.17,338.73,1205.47,68
3467.61,221.13,206.17,2051.88,1793.13,341.18,1202.97,68
3462.26,221.50,205.46,2059.36,1782.47,366.11,1177.49,68
3475.50,220.59,207.21,2040.84,1808.81,304.40,1240.49,68
3485.40,219.91,208.52,2026.95,1828.49,258.14,1287.55,68
3484.57,219.97,208.41,2028.11,1826.85,262.00,1283.62,68
3481.34,220.19,207.98,2032.65,1820.43,277.11,1268.26,68
3478.77,220.37,207.64,2036.26,1815.31,289.14,1256.03,68
3495.45,219.22,209.84,2012.82,1848.44,211.11,1335.25,68
3490.44,219.57,209.18,2019.87,1838.49,234.58,1311.46,68
3493.72,219.34,209.61,2015.26,1845.00,219.23,1327.02,68
3511.42,218.11,211.94,1990.31,1880.08,136.24,1410.91,68
3512.84,218.02,212.13,1988.32,1882.87,129.61,1417.59,68
3515.37,217.84,212.46,1984.74,1887.88,117.72,1429.57,68
3506.58,218.45,211.31,1997.15,1870.49,158.98,1387.97,68
3512.88,218.01,212.13,1988.26,1882.96,129.41,1417.79,68
3515.18,217.85,212.44,1985.00,1887.51,118.60,1428.68,68
3523.68,217.26,213.55,1972.99,1904.30,78.69,1468.84,68
3519.68,217.54,213.03,1978.64,1896.41,97.46,1449.97,68
3509.55,218.24,211.70,1992.95,1876.37,145.03,1402.04,68
3515.73,217.82,212.51,1984.23,1888.60,116.03,1431.28,68
3521.58,217.41,213.28,1975.96,1900.15,88.56,1458.91,68
3510.35,218.19,211.80,1991.82,1877.96,141.27,1405.84,68
3509.66,218.24,211.71,1992.79,1876.59,144.50,1402.58,68
3506.29,218.47,211.27,1997.56,1869.91,160.34,1386.59,68
3507.70,218.37,211.45,1995.56,1872.71,153.70,1393.30,68
3506.79,218.44,211.33,1996.84,1870.91,157.97,1388.99,68
3506.07,218.49,211.24,1997.86,1869.49,161.33,1385.59,68
3503.47,218.67,210.90,2001.53,1864.33,173.55,1373.25,68
3504.49,218.59,211.03,2000.08,1866.36,168.74,1378.11,68
